user_id,event_name,event_ts
U000095,kyc_initiated,2024-01-31 16:14:00
U000095,kyc_completed,2024-01-31 16:48:00
U000095,first_transaction,2024-01-31 18:20:00
U000095,notification_opted_in,2024-02-01 00:37:00
U000095,day1_return,2024-02-02 01:54:00
U000095,day7_return,2024-02-08 02:01:00
U000096,app_install,2024-01-01 01:00:00
U000097,app_install,2024-06-19 12:00:00
U000098,app_install,2024-02-21 19:00:00
U000098,app_open,2024-02-21 19:09:00
U000099,app_install,2024-05-27 21:00:00
U000100,app_install,2024-04-08 06:00:00
U000100,app_open,2024-04-08 06:25:00
U000100,signup_started,2024-04-08 06:41:00
U000101,app_install,2024-06-18 08:00:00
U000101,app_open,2024-06-18 08:07:00
U000101,signup_started,2024-06-18 08:37:00
U000101,signup_completed,2024-06-18 08:13:00
U000101,kyc_initiated,2024-06-18 09:34:00
U000102,app_install,2024-02-27 15:00:00
U000102,app_open,2024-02-27 15:16:00
U000103,app_install,2024-04-08 08:00:00
U000103,app_open,2024-04-08 08:30:00
U000104,app_install,2024-02-08 23:00:00
U000104,app_open,2024-02-08 23:29:00
U000105,app_install,2024-03-13 06:00:00
U000105,app_open,2024-03-13 06:04:00
U000106,app_install,2024-04-14 22:00:00
U000106,app_open,2024-04-14 22:18:00
U000106,signup_started,2024-04-14 22:22:00
U000106,signup_completed,2024-04-14 22:44:00
U000106,kyc_initiated,2024-04-14 22:20:00
U000106,kyc_completed,2024-04-15 02:35:00
U000106,first_transaction,2024-04-15 00:04:00
U000107,app_install,2024-06-27 21:00:00
U000108,app_install,2024-04-26 07:00:00
U000108,app_open,2024-04-26 07:23:00
U000109,app_install,2024-04-04 01:00:00
U000110,app_install,2024-01-22 23:00:00
U000111,app_install,2024-06-19 09:00:00
U000111,app_open,2024-06-19 09:05:00
U000112,app_install,2024-02-16 20:00:00
U000112,app_open,2024-02-16 20:15:00
U000112,signup_started,2024-02-16 20:33:00
U000112,signup_completed,2024-02-16 21:46:00
U000112,kyc_initiated,2024-02-16 22:33:00
U000112,kyc_completed,2024-02-16 21:54:00
U000113,app_install,2024-02-16 06:00:00
U000113,app_open,2024-02-16 06:27:00
U000113,signup_started,2024-02-16 06:49:00
U000113,signup_completed,2024-02-16 07:00:00
U000114,app_install,2024-01-16 23:00:00
U000114,app_open,2024-01-16 23:08:00
U000115,app_install,2024-05-22 07:00:00
U000115,app_open,2024-05-22 07:19:00
U000116,app_install,2024-06-07 22:00:00
U000116,app_open,2024-06-07 22:01:00
U000117,app_install,2024-05-27 17:00:00
U000118,app_install,2024-05-28 21:00:00
U000118,app_open,2024-05-28 21:03:00
U000118,signup_started,2024-05-28 21:09:00
U000118,signup_completed,2024-05-28 21:42:00
U000118,kyc_initiated,2024-05-28 23:10:00
U000119,app_install,2024-01-25 15:00:00
U000119,app_open,2024-01-25 15:21:00
U000120,app_install,2024-04-02 12:00:00
U000120,app_open,2024-04-02 12:25:00
U000120,signup_started,2024-04-02 12:39:00
U000120,signup_completed,2024-04-02 13:48:00
U000121,app_install,2024-02-02 15:00:00
U000121,app_open,2024-02-02 15:09:00
U000122,app_install,2024-04-12 01:00:00
U000122,app_open,2024-04-12 01:11:00
U000122,signup_started,2024-04-12 01:24:00
U000122,signup_completed,2024-04-12 02:20:00
U000122,kyc_initiated,2024-04-12 03:10:00
U000122,kyc_completed,2024-04-12 03:20:00
U000122,first_transaction,2024-04-12 12:28:00
U000122,notification_opted_in,2024-04-12 09:05:00
U000122,day1_return,2024-04-13 04:14:00
U000123,app_install,2024-03-23 17:00:00
U000123,app_open,2024-03-23 17:21:00
U000123,signup_started,2024-03-23 17:51:00
U000123,signup_completed,2024-03-23 17:16:00
U000123,kyc_initiated,2024-03-23 18:19:00
U000123,kyc_completed,2024-03-23 18:30:00
U000124,app_install,2024-06-29 06:00:00
U000124,app_open,2024-06-29 06:16:00
U000124,signup_started,2024-06-29 06:36:00
U000125,app_install,2024-05-26 07:00:00
U000125,app_open,2024-05-26 07:23:00
U000125,signup_started,2024-05-26 07:33:00
U000125,signup_completed,2024-05-26 08:53:00
U000125,kyc_initiated,2024-05-26 07:44:00
U000125,kyc_completed,2024-05-26 08:21:00
U000126,app_install,2024-05-13 20:00:00
U000126,app_open,2024-05-13 20:18:00
U000126,signup_started,2024-05-13 20:11:00
U000127,app_install,2024-05-18 11:00:00
U000127,app_open,2024-05-18 11:16:00
U000127,signup_started,2024-05-18 11:30:00
U000128,app_install,2024-03-18 11:00:00
U000128,app_open,2024-03-18 11:18:00
U000128,signup_started,2024-03-18 11:21:00
U000128,signup_completed,2024-03-18 12:11:00
U000128,kyc_initiated,2024-03-18 11:32:00
U000128,kyc_completed,2024-03-18 13:04:00
U000128,first_transaction,2024-03-18 21:56:00
U000128,notification_opted_in,2024-03-18 19:08:00
U000128,day1_return,2024-03-19 14:57:00
U000128,day7_return,2024-03-26 06:06:00
U000129,app_install,2024-05-06 16:00:00
U000129,app_open,2024-05-06 16:01:00
U000129,signup_started,2024-05-06 16:24:00
U000129,signup_completed,2024-05-06 17:53:00
U000129,kyc_initiated,2024-05-06 16:50:00
U000129,kyc_completed,2024-05-06 19:13:00
U000130,app_install,2024-03-26 02:00:00
U000130,app_open,2024-03-26 02:05:00
U000131,app_install,2024-03-28 20:00:00
U000131,app_open,2024-03-28 20:12:00
U000131,signup_started,2024-03-28 20:19:00
U000132,app_install,2024-02-18 12:00:00
U000132,app_open,2024-02-18 12:15:00
U000132,signup_started,2024-02-18 12:43:00
U000132,signup_completed,2024-02-18 13:57:00
U000132,kyc_initiated,2024-02-18 13:12:00
U000133,app_install,2024-01-13 13:00:00
U000133,app_open,2024-01-13 13:20:00
U000133,signup_started,2024-01-13 13:06:00
U000134,app_install,2024-01-05 10:00:00
U000135,app_install,2024-04-17 22:00:00
U000135,app_open,2024-04-17 22:19:00
U000135,signup_started,2024-04-17 22:49:00
U000135,signup_completed,2024-04-17 23:21:00
U000135,kyc_initiated,2024-04-18 00:49:00
U000135,kyc_completed,2024-04-17 23:40:00
U000135,first_transaction,2024-04-18 07:00:00
U000135,notification_opted_in,2024-04-18 04:50:00
U000135,day1_return,2024-04-19 01:06:00
U000135,day7_return,2024-04-25 21:36:00
U000136,app_install,2024-04-24 10:00:00
U000136,app_open,2024-04-24 10:30:00
U000136,signup_started,2024-04-24 10:20:00
U000136,signup_completed,2024-04-24 11:22:00
U000136,kyc_initiated,2024-04-24 11:03:00
U000136,kyc_completed,2024-04-24 13:28:00
U000136,first_transaction,2024-04-24 16:13:00
U000137,app_install,2024-01-02 22:00:00
U000137,app_open,2024-01-02 22:10:00
U000138,app_install,2024-05-17 20:00:00
U000138,app_open,2024-05-17 20:08:00
U000138,signup_started,2024-05-17 20:18:00
U000138,signup_completed,2024-05-17 21:26:00
U000138,kyc_initiated,2024-05-17 22:57:00
U000138,kyc_completed,2024-05-17 23:22:00
U000138,first_transaction,2024-05-18 00:07:00
U000138,notification_opted_in,2024-05-18 08:08:00
U000139,app_install,2024-01-12 17:00:00
U000139,app_open,2024-01-12 17:13:00
U000139,signup_started,2024-01-12 17:05:00
U000139,signup_completed,2024-01-12 17:18:00
U000140,app_install,2024-01-14 20:00:00
U000140,app_open,2024-01-14 20:16:00
U000141,app_install,2024-06-15 01:00:00
U000142,app_install,2024-01-14 21:00:00
U000142,app_open,2024-01-14 21:14:00
U000142,signup_started,2024-01-14 21:18:00
U000142,signup_completed,2024-01-14 21:15:00
U000142,kyc_initiated,2024-01-14 23:40:00
U000143,app_install,2024-02-16 17:00:00
U000144,app_install,2024-05-09 12:00:00
U000144,app_open,2024-05-09 12:07:00
U000144,signup_started,2024-05-09 12:39:00
U000144,signup_completed,2024-05-09 13:28:00
U000144,kyc_initiated,2024-05-09 12:19:00
U000145,app_install,2024-02-11 05:00:00
U000146,app_install,2024-01-26 14:00:00
U000146,app_open,2024-01-26 14:07:00
U000146,signup_started,2024-01-26 14:19:00
U000147,app_install,2024-06-20 06:00:00
U000147,app_open,2024-06-20 06:29:00
U000147,signup_started,2024-06-20 06:48:00
U000147,signup_completed,2024-06-20 07:12:00
U000147,kyc_initiated,2024-06-20 08:06:00
U000147,kyc_completed,2024-06-20 10:58:00
U000148,app_install,2024-04-21 21:00:00
U000148,app_open,2024-04-21 21:13:00
U000149,app_install,2024-02-17 12:00:00
U000149,app_open,2024-02-17 12:20:00
U000149,signup_started,2024-02-17 12:35:00
U000149,signup_completed,2024-02-17 12:13:00
U000150,app_install,2024-06-05 13:00:00
U000150,app_open,2024-06-05 13:03:00
U000150,signup_started,2024-06-05 13:32:00
U000150,signup_completed,2024-06-05 13:42:00
U000150,kyc_initiated,2024-06-05 14:44:00
U000150,kyc_completed,2024-06-05 15:27:00
U000150,first_transaction,2024-06-05 18:35:00
U000150,notification_opted_in,2024-06-05 20:20:00
U000150,day1_return,2024-06-06 21:52:00
U000150,day7_return,2024-06-13 05:20:00
U000151,app_install,2024-02-06 22:00:00
U000151,app_open,2024-02-06 22:30:00
U000152,app_install,2024-01-19 08:00:00
U000152,app_open,2024-01-19 08:28:00
U000152,signup_started,2024-01-19 08:16:00
U000153,app_install,2024-03-24 23:00:00
U000153,app_open,2024-03-24 23:06:00
U000154,app_install,2024-03-23 08:00:00
U000155,app_install,2024-03-31 07:00:00
U000155,app_open,2024-03-31 07:26:00
U000155,signup_started,2024-03-31 07:05:00
U000155,signup_completed,2024-03-31 07:51:00
U000155,kyc_initiated,2024-03-31 07:58:00
U000155,kyc_completed,2024-03-31 09:49:00
U000155,first_transaction,2024-03-31 16:45:00
U000155,notification_opted_in,2024-03-31 08:26:00
U000155,day1_return,2024-04-02 00:05:00
U000155,day7_return,2024-04-08 00:13:00
U000156,app_install,2024-01-11 14:00:00
U000156,app_open,2024-01-11 14:06:00
U000156,signup_started,2024-01-11 14:50:00
U000156,signup_completed,2024-01-11 14:24:00
U000156,kyc_initiated,2024-01-11 15:18:00
U000157,app_install,2024-05-06 17:00:00
U000157,app_open,2024-05-06 17:18:00
U000158,app_install,2024-01-20 16:00:00
U000158,app_open,2024-01-20 16:30:00
U000158,signup_started,2024-01-20 16:31:00
U000158,signup_completed,2024-01-20 16:31:00
U000158,kyc_initiated,2024-01-20 18:23:00
U000158,kyc_completed,2024-01-20 20:45:00
U000158,first_transaction,2024-01-20 19:09:00
U000158,notification_opted_in,2024-01-20 17:42:00
U000158,day1_return,2024-01-21 23:03:00
U000158,day7_return,2024-01-27 18:30:00
U000159,app_install,2024-03-19 13:00:00
U000159,app_open,2024-03-19 13:25:00
U000160,app_install,2024-03-06 14:00:00
U000160,app_open,2024-03-06 14:09:00
U000161,app_install,2024-02-18 20:00:00
U000161,app_open,2024-02-18 20:30:00
U000161,signup_started,2024-02-18 20:11:00
U000162,app_install,2024-02-06 17:00:00
U000162,app_open,2024-02-06 17:16:00
U000163,app_install,2024-03-28 04:00:00
U000163,app_open,2024-03-28 04:24:00
U000163,signup_started,2024-03-28 04:50:00
U000164,app_install,2024-03-22 14:00:00
U000164,app_open,2024-03-22 14:12:00
U000164,signup_started,2024-03-22 14:44:00
U000164,signup_completed,2024-03-22 14:51:00
U000164,kyc_initiated,2024-03-22 15:27:00
U000164,kyc_completed,2024-03-22 17:38:00
U000164,first_transaction,2024-03-22 15:52:00
U000164,notification_opted_in,2024-03-22 23:54:00
U000165,app_install,2024-02-24 04:00:00
U000165,app_open,2024-02-24 04:30:00
U000165,signup_started,2024-02-24 04:57:00
U000165,signup_completed,2024-02-24 04:58:00
U000165,kyc_initiated,2024-02-24 05:39:00
U000165,kyc_completed,2024-02-24 08:15:00
U000165,first_transaction,2024-02-24 15:50:00
U000165,notification_opted_in,2024-02-24 09:38:00
U000165,day1_return,2024-02-25 08:54:00
U000165,day7_return,2024-03-02 08:51:00
U000166,app_install,2024-02-18 04:00:00
U000166,app_open,2024-02-18 04:14:00
U000166,signup_started,2024-02-18 04:40:00
U000166,signup_completed,2024-02-18 05:22:00
U000167,app_install,2024-03-27 21:00:00
U000167,app_open,2024-03-27 21:16:00
U000168,app_install,2024-01-20 23:00:00
U000168,app_open,2024-01-20 23:11:00
U000169,app_install,2024-05-06 07:00:00
U000170,app_install,2024-06-11 01:00:00
U000170,app_open,2024-06-11 01:19:00
U000171,app_install,2024-01-19 03:00:00
U000171,app_open,2024-01-19 03:23:00
U000171,signup_started,2024-01-19 03:39:00
U000172,app_install,2024-02-02 21:00:00
U000172,app_open,2024-02-02 21:03:00
U000173,app_install,2024-04-04 03:00:00
U000173,app_open,2024-04-04 03:10:00
U000173,signup_started,2024-04-04 03:20:00
U000173,signup_completed,2024-04-04 04:12:00
U000173,kyc_initiated,2024-04-04 05:20:00
U000173,kyc_completed,2024-04-04 06:52:00
U000173,first_transaction,2024-04-04 14:02:00
U000173,notification_opted_in,2024-04-04 07:44:00
U000173,day1_return,2024-04-05 16:50:00
U000174,app_install,2024-02-11 00:00:00
U000174,app_open,2024-02-11 00:05:00
U000175,app_install,2024-06-24 11:00:00
U000176,app_install,2024-02-01 02:00:00
U000176,app_open,2024-02-01 02:02:00
U000176,signup_started,2024-02-01 02:44:00
U000177,app_install,2024-01-01 09:00:00
U000177,app_open,2024-01-01 09:05:00
U000177,signup_started,2024-01-01 09:09:00
U000177,signup_completed,2024-01-01 10:09:00
U000177,kyc_initiated,2024-01-01 11:50:00
U000177,kyc_completed,2024-01-01 11:43:00
U000177,first_transaction,2024-01-01 12:41:00
U000178,app_install,2024-02-21 11:00:00
U000178,app_open,2024-02-21 11:17:00
U000178,signup_started,2024-02-21 11:24:00
U000178,signup_completed,2024-02-21 11:47:00
U000178,kyc_initiated,2024-02-21 12:57:00
U000179,app_install,2024-02-25 04:00:00
U000179,app_open,2024-02-25 04:04:00
U000179,signup_started,2024-02-25 04:33:00
U000179,signup_completed,2024-02-25 04:26:00
U000179,kyc_initiated,2024-02-25 04:53:00
U000180,app_install,2024-05-15 17:00:00
U000180,app_open,2024-05-15 17:24:00
U000180,signup_started,2024-05-15 17:42:00
U000181,app_install,2024-06-01 08:00:00
U000181,app_open,2024-06-01 08:13:00
U000181,signup_started,2024-06-01 08:16:00
U000181,signup_completed,2024-06-01 09:54:00
U000181,kyc_initiated,2024-06-01 10:22:00
U000182,app_install,2024-05-08 22:00:00
U000183,app_install,2024-04-04 07:00:00
U000183,app_open,2024-04-04 07:17:00
U000184,app_install,2024-02-06 11:00:00
U000185,app_install,2024-02-12 23:00:00
U000186,app_install,2024-04-22 01:00:00
U000186,app_open,2024-04-22 01:15:00
U000186,signup_started,2024-04-22 01:51:00
U000187,app_install,2024-04-15 15:00:00
U000188,app_install,2024-05-25 01:00:00
U000188,app_open,2024-05-25 01:27:00
U000189,app_install,2024-01-12 07:00:00
U000190,app_install,2024-04-23 23:00:00
U000190,app_open,2024-04-23 23:26:00
U000190,signup_started,2024-04-23 23:54:00
U000190,signup_completed,2024-04-24 00:31:00
U000191,app_install,2024-04-07 17:00:00
U000192,app_install,2024-01-31 00:00:00
U000192,app_open,2024-01-31 00:04:00
U000192,signup_started,2024-01-31 00:13:00
U000192,signup_completed,2024-01-31 01:45:00
